2019-05-12 00:43:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80384/51307
2019-05-12 00:44:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80384/42065
2019-05-12 00:45:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80384/47306
2019-05-12 00:46:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80384/52034
2019-05-12 00:47:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80384/57186
2019-05-12 00:48:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/42552
2019-05-12 00:49:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/50844
2019-05-12 00:50:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/55969
2019-05-12 00:51:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/40884
2019-05-12 00:52:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/46046
2019-05-12 00:52:57 INFO  [verManager] TeleporterBehaviour      ( 174) - Cannot place teleporting NPC Rose Leigh at 0_athor_ship_w2 16 17
2019-05-12 00:52:57 INFO  [verManager] TeleporterBehaviour      ( 174) - Cannot place teleporting NPC Rose Leigh at 0_semos_mountain_n_w2 92 28
2019-05-12 00:53:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/55997
2019-05-12 00:54:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/41285
2019-05-12 00:55:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/46575
2019-05-12 00:56:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/51634
2019-05-12 00:57:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/56788
2019-05-12 00:58:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/54042
2019-05-12 00:59:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/39298
2019-05-12 01:00:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/44560
2019-05-12 01:01:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/49712
2019-05-12 01:02:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/37338
2019-05-12 01:03:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/42508
2019-05-12 01:04:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/47732
2019-05-12 01:05:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/52805
2019-05-12 01:06:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/37705
2019-05-12 01:07:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/43300
2019-05-12 01:08:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/48491
2019-05-12 01:09:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/53678
2019-05-12 01:10:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/38931
2019-05-12 01:11:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/55452
2019-05-12 01:12:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/40141
2019-05-12 01:13:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/45361
2019-05-12 01:14:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/50550
2019-05-12 01:15:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/55672
2019-05-12 01:15:29 INFO  [verManager] TeleporterBehaviour      ( 174) - Cannot place teleporting NPC Rose Leigh at 0_ados_river_s2_w2 63 16
2019-05-12 01:16:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/46130
2019-05-12 01:17:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/51319
2019-05-12 01:18:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/56471
2019-05-12 01:19:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/41326
2019-05-12 01:20:00 INFO  [verManager] TeleporterBehaviour      ( 174) - Cannot place teleporting NPC Rose Leigh at 0_kalavan_forest_e2 57 94
2019-05-12 01:20:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/47378
2019-05-12 01:21:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/52471
2019-05-12 01:22:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/37808
2019-05-12 01:23:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/42944
2019-05-12 01:24:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/47687
2019-05-12 01:24:30 INFO  [verManager] TeleporterBehaviour      ( 174) - Cannot place teleporting NPC Rose Leigh at 0_ados_river_s2_w2 121 16
2019-05-12 01:25:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/45553
2019-05-12 01:26:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80384/50840
2019-05-12 01:27:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80384/55931
2019-05-12 01:28:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80384/40875
2019-05-12 01:29:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80384/41210
2019-05-12 01:30:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80384/46504
2019-05-12 01:31:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80384/51597
2019-05-12 01:32:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80384/56752
2019-05-12 01:33:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80384/41638
2019-05-12 01:34:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80384/47230
2019-05-12 01:35:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80384/52420
2019-05-12 01:36:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80384/57598
2019-05-12 01:37:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80384/42482
2019-05-12 01:38:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80384/48073
2019-05-12 01:39:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80384/53262
2019-05-12 01:40:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80384/58416
2019-05-12 01:41:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80384/43362
2019-05-12 01:42:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80384/48503
2019-05-12 01:43:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80384/59617
2019-05-12 01:44:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80384/44529
2019-05-12 01:45:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80384/49683
2019-05-12 01:46:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80384/54904
2019-05-12 01:47:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80384/49862
2019-05-12 01:48:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80384/55556
2019-05-12 01:49:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80896/60869
2019-05-12 01:50:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 81408/46168
2019-05-12 01:51:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 81408/51290
2019-05-12 01:51:33 INFO  [verManager] TeleporterBehaviour      ( 174) - Cannot place teleporting NPC Rose Leigh at 0_amazon_island_ne 3 15
2019-05-12 01:51:33 INFO  [verManager] TeleporterBehaviour      ( 174) - Cannot place teleporting NPC Rose Leigh at 0_orril_mountain_w 8 3
2019-05-12 01:52:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 81408/56874
2019-05-12 01:53:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 81408/41878
2019-05-12 01:54:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 81408/46978
2019-05-12 01:55:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 81408/52136
2019-05-12 01:56:03 INFO  [verManager] TeleporterBehaviour      ( 174) - Cannot place teleporting NPC Rose Leigh at 0_fado_forest_s_e3 82 41
2019-05-12 01:56:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 81408/44571
2019-05-12 01:57:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 81408/49834
2019-05-12 01:58:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 81408/54909
2019-05-12 01:59:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 81408/60111
2019-05-12 02:00:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 81408/45451
2019-05-12 02:01:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 81408/52683
2019-05-12 02:02:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 81408/57834
2019-05-12 02:03:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 81408/43064
2019-05-12 02:04:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 81408/48292
2019-05-12 02:05:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 81408/53448
2019-05-12 02:06:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 81408/58571
2019-05-12 02:07:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/43860
2019-05-12 02:08:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80896/48720
2019-05-12 02:09:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80896/53847
2019-05-12 02:09:35 INFO  [verManager] TeleporterBehaviour      ( 174) - Cannot place teleporting NPC Rose Leigh at 0_kalavan_city 57 55
2019-05-12 02:09:35 INFO  [verManager] TeleporterBehaviour      ( 174) - Cannot place teleporting NPC Rose Leigh at 0_orril_river_s_w2 89 93
2019-05-12 02:10:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80896/59398
2019-05-12 02:11:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80896/44289
2019-05-12 02:12:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80896/49460
2019-05-12 02:13:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/54657
2019-05-12 02:14:05 INFO  [verManager] TeleporterBehaviour      ( 174) - Cannot place teleporting NPC Rose Leigh at 0_athor_ship_w2 121 36
2019-05-12 02:14:05 INFO  [verManager] TeleporterBehaviour      ( 174) - Cannot place teleporting NPC Rose Leigh at 0_orril_forest_n 117 104
2019-05-12 02:14:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/58965
2019-05-12 02:15:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80896/45407
2019-05-12 02:16:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80896/51277
2019-05-12 02:17:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 81408/56750
2019-05-12 02:18:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 81408/43111
2019-05-12 02:19:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 81408/57856
2019-05-12 02:20:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 81920/43855
2019-05-12 02:21:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 81920/49694
2019-05-12 02:22:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 81920/55170
2019-05-12 02:23:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 81920/43467
2019-05-12 02:24:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 81920/49401
2019-05-12 02:25:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 81920/54732
2019-05-12 02:26:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 81920/60592
2019-05-12 02:27:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 81920/46679
2019-05-12 02:27:36 INFO  [verManager] TeleporterBehaviour      ( 174) - Cannot place teleporting NPC Rose Leigh at 0_ados_river_s2_w2 82 123
2019-05-12 02:28:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 81920/62405
2019-05-12 02:29:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 81920/47004
2019-05-12 02:30:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80896/52878
2019-05-12 02:31:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 81408/58643
